,index,longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity
203,203,-117.97,34.05,36.0,931.0,160.0,746.0,201.0,3.1667,158000.0,<1H OCEAN
18497,18497,-118.12,33.9,35.0,3478.0,730.0,1885.0,673.0,2.9375,206500.0,<1H OCEAN
19566,19566,-122.43,37.43,17.0,11999.0,2249.0,5467.0,1989.0,4.8405,354300.0,NEAR OCEAN
4933,4933,-117.96,34.07,32.0,2910.0,709.0,2583.0,670.0,3.7736,158400.0,<1H OCEAN
10006,10006,-121.3,38.12,11.0,1792.0,252.0,767.0,263.0,7.6889,229300.0,INLAND
20603,20603,-121.54,39.13,18.0,4289.0,1021.0,2707.0,939.0,1.3375,59600.0,INLAND
1230,1230,-122.21,37.48,20.0,505.0,216.0,326.0,216.0,2.9286,237500.0,NEAR BAY
15796,15796,-122.27,37.51,39.0,3996.0,793.0,1744.0,761.0,4.5075,364900.0,NEAR OCEAN
7957,7957,-117.64,33.99,29.0,1005.0,152.0,513.0,149.0,2.4375,181300.0,INLAND
19713,19713,-118.26,33.8,41.0,2004.0,481.0,1658.0,456.0,3.1779,171100.0,<1H OCEAN
18472,18472,-121.21,38.83,21.0,3691.0,640.0,1758.0,603.0,3.5607,151900.0,INLAND
17600,17600,-118.25,34.15,13.0,1107.0,479.0,616.0,443.0,0.8185,187500.0,<1H OCEAN
4251,4251,-122.51,37.76,43.0,2345.0,624.0,1439.0,614.0,2.8448,268900.0,NEAR OCEAN
15020,15020,-118.09,34.08,42.0,1003.0,236.0,769.0,231.0,3.1607,218300.0,<1H OCEAN
13440,13440,-118.38,34.08,25.0,4625.0,1307.0,1739.0,1191.0,3.3989,485000.0,<1H OCEAN
12226,12226,-118.31,34.06,34.0,1848.0,667.0,1351.0,589.0,2.0547,410000.0,<1H OCEAN
4334,4334,-116.91,32.78,15.0,4058.0,511.0,1580.0,473.0,7.5,316400.0,<1H OCEAN
10744,10744,-121.6,39.8,10.0,1742.0,307.0,721.0,312.0,2.4537,117900.0,INLAND
20152,20152,-118.09,34.15,45.0,1345.0,356.0,749.0,327.0,2.8007,210900.0,INLAND
16767,16767,-119.07,35.27,25.0,3081.0,635.0,1830.0,591.0,2.5804,97900.0,INLAND
13680,13680,-118.13,34.02,38.0,1243.0,310.0,788.0,286.0,2.5852,185100.0,<1H OCEAN
7485,7485,-122.14,38.03,42.0,118.0,34.0,54.0,30.0,2.5795,225000.0,NEAR BAY
12945,12945,-118.53,34.04,45.0,1711.0,264.0,735.0,261.0,9.1078,500001.0,<1H OCEAN
4886,4886,-120.45,37.31,20.0,4379.0,753.0,2055.0,716.0,3.7652,133500.0,INLAND
857,857,-117.72,34.03,17.0,2902.0,476.0,1652.0,479.0,5.6029,161800.0,INLAND
16754,16754,-122.38,39.68,21.0,1155.0,210.0,510.0,175.0,2.3851,67500.0,INLAND
6539,6539,-119.98,36.86,31.0,2366.0,482.0,1933.0,433.0,3.0234,65000.0,INLAND
19601,19601,-117.21,32.84,34.0,2158.0,366.0,1046.0,335.0,4.5402,182100.0,NEAR OCEAN
12682,12682,-118.46,34.0,44.0,941.0,230.0,493.0,206.0,3.6458,325800.0,<1H OCEAN
10539,10539,-122.5,37.75,46.0,2298.0,457.0,1429.0,477.0,4.0217,272400.0,NEAR OCEAN
8841,8841,-118.22,34.06,52.0,48.0,6.0,41.0,10.0,10.2264,112500.0,<1H OCEAN
6859,6859,-119.8,34.43,27.0,3143.0,537.0,1760.0,570.0,4.6957,271500.0,NEAR OCEAN
10973,10973,-121.29,38.9,45.0,2019.0,394.0,1104.0,407.0,3.1691,108700.0,INLAND
17115,17115,-121.99,37.3,28.0,4863.0,901.0,2110.0,868.0,5.1483,342000.0,<1H OCEAN
10625,10625,-117.14,32.7,47.0,552.0,161.0,593.0,174.0,0.9589,90000.0,NEAR OCEAN
954,954,-118.19,34.19,34.0,2061.0,260.0,825.0,254.0,15.0001,500001.0,<1H OCEAN
7404,7404,-119.85,34.44,28.0,1765.0,301.0,1173.0,297.0,6.0256,276800.0,NEAR OCEAN
5944,5944,-118.15,33.92,40.0,1335.0,281.0,804.0,282.0,4.3194,198400.0,<1H OCEAN
53,53,-122.27,37.82,52.0,1630.0,456.0,1162.0,400.0,1.2475,104200.0,NEAR BAY
6410,6410,-122.06,37.4,21.0,12855.0,3226.0,7273.0,3052.0,4.3351,267400.0,NEAR BAY
3516,3516,-118.24,34.15,19.0,4852.0,1465.0,3171.0,1332.0,2.5924,192900.0,<1H OCEAN
11748,11748,-122.54,37.72,17.0,2975.0,968.0,1453.0,828.0,3.527,318900.0,NEAR OCEAN
489,489,-122.79,38.5,18.0,4839.0,918.0,2755.0,841.0,3.75,248300.0,<1H OCEAN
13145,13145,-118.06,34.06,28.0,2127.0,625.0,3160.0,620.0,2.5763,173900.0,<1H OCEAN
15935,15935,-121.58,37.01,15.0,2873.0,547.0,1582.0,567.0,5.1519,264700.0,INLAND
18648,18648,-122.04,37.32,27.0,2826.0,451.0,1259.0,439.0,5.7528,431400.0,<1H OCEAN
20291,20291,-118.15,33.93,30.0,3096.0,628.0,1676.0,587.0,4.6583,207300.0,<1H OCEAN
17607,17607,-120.42,37.98,18.0,3059.0,609.0,1335.0,581.0,2.5129,115900.0,INLAND
11705,11705,-122.08,40.64,14.0,3099.0,519.0,1447.0,494.0,4.0132,141200.0,INLAND
2972,2972,-122.2,37.81,45.0,2964.0,436.0,1067.0,426.0,6.7851,323500.0,NEAR BAY
19091,19091,-121.97,37.28,27.0,2427.0,403.0,1301.0,438.0,5.0385,277300.0,<1H OCEAN
2942,2942,-116.38,33.74,7.0,17579.0,3479.0,3581.0,1820.0,4.084,194500.0,INLAND
3163,3163,-118.45,33.8,31.0,4803.0,575.0,1490.0,577.0,11.9993,500001.0,NEAR OCEAN
2618,2618,-118.0,33.83,26.0,1718.0,385.0,1022.0,368.0,3.9333,196100.0,<1H OCEAN
8235,8235,-118.17,33.92,43.0,2099.0,398.0,1276.0,387.0,3.1528,166800.0,<1H OCEAN
11618,11618,-118.41,34.0,38.0,324.0,70.0,268.0,73.0,2.55,271400.0,<1H OCEAN
11763,11763,-118.25,33.97,36.0,1026.0,294.0,1316.0,268.0,1.7708,102600.0,<1H OCEAN
11577,11577,-121.96,37.28,28.0,5018.0,1066.0,2846.0,998.0,4.0174,273900.0,<1H OCEAN
2854,2854,-122.48,37.71,43.0,3850.0,1018.0,1497.0,829.0,3.5296,400000.0,NEAR OCEAN
3439,3439,-118.46,34.01,46.0,1379.0,239.0,688.0,269.0,6.8901,500001.0,<1H OCEAN
1892,1892,-122.49,37.79,52.0,3146.0,478.0,1143.0,455.0,6.1407,500001.0,NEAR BAY
19980,19980,-120.37,34.9,17.0,2649.0,386.0,1057.0,362.0,4.7813,326800.0,<1H OCEAN
15768,15768,-118.44,35.13,34.0,1170.0,290.0,602.0,266.0,1.7917,80000.0,INLAND
13006,13006,-121.45,38.57,48.0,1962.0,356.0,704.0,362.0,3.5313,147900.0,INLAND
11767,11767,-122.21,37.77,52.0,591.0,173.0,353.0,137.0,4.0904,80600.0,NEAR BAY
670,670,-121.94,37.29,20.0,710.0,188.0,363.0,176.0,4.0962,214100.0,<1H OCEAN
20082,20082,-122.18,37.76,52.0,754.0,175.0,447.0,165.0,3.9063,93800.0,NEAR BAY
15240,15240,-122.06,37.9,25.0,5869.0,1685.0,2669.0,1554.0,2.6998,216100.0,NEAR BAY
14896,14896,-121.71,39.42,21.0,1432.0,284.0,862.0,275.0,2.2813,57600.0,INLAND
9471,9471,-122.28,37.88,52.0,1844.0,332.0,769.0,334.0,4.2614,261300.0,NEAR BAY
20499,20499,-121.63,39.78,28.0,1677.0,327.0,770.0,309.0,2.6823,93400.0,INLAND
897,897,-118.3,33.93,35.0,1300.0,356.0,1216.0,326.0,1.2,99200.0,<1H OCEAN
3306,3306,-117.22,32.95,4.0,18123.0,3173.0,7301.0,2964.0,6.357,322500.0,NEAR OCEAN
8026,8026,-117.56,34.12,4.0,5351.0,1210.0,2988.0,1101.0,3.7973,181300.0,INLAND
10858,10858,-122.44,37.75,52.0,3114.0,637.0,1144.0,591.0,4.0,375000.0,NEAR BAY
2890,2890,-120.42,34.94,32.0,2844.0,551.0,1337.0,516.0,2.7188,133700.0,<1H OCEAN
14394,14394,-118.05,33.71,25.0,4150.0,570.0,1424.0,547.0,8.8281,461600.0,NEAR OCEAN
17351,17351,-119.78,36.71,35.0,1987.0,394.0,1233.0,383.0,1.3587,45300.0,INLAND
8397,8397,-117.9,34.53,8.0,3484.0,647.0,2169.0,619.0,3.9766,135800.0,INLAND
14005,14005,-121.0,37.68,15.0,1232.0,180.0,408.0,196.0,6.9682,182400.0,INLAND
16386,16386,-117.75,33.64,9.0,2499.0,492.0,1111.0,542.0,5.5342,182300.0,<1H OCEAN
14162,14162,-117.28,33.66,15.0,4573.0,928.0,2513.0,832.0,2.6949,163600.0,<1H OCEAN
11996,11996,-117.2,32.82,35.0,2772.0,537.0,1392.0,521.0,3.337,172300.0,NEAR OCEAN
634,634,-117.13,32.72,32.0,2197.0,623.0,1784.0,599.0,1.901,120300.0,NEAR OCEAN
12508,12508,-121.45,38.49,34.0,3573.0,662.0,1540.0,620.0,3.5323,109800.0,INLAND
16915,16915,-121.46,38.53,37.0,2745.0,588.0,1607.0,556.0,1.8007,65400.0,INLAND
19225,19225,-117.94,34.03,35.0,1499.0,289.0,1112.0,268.0,3.83,149000.0,<1H OCEAN
6476,6476,-122.49,37.75,47.0,2140.0,425.0,1105.0,401.0,3.7054,308500.0,NEAR OCEAN
15169,15169,-117.21,32.89,14.0,3114.0,773.0,1592.0,776.0,3.3176,156100.0,NEAR OCEAN
4177,4177,-119.09,35.3,3.0,2821.0,519.0,1353.0,495.0,3.6852,109800.0,INLAND
19064,19064,-117.22,32.86,4.0,16289.0,4585.0,7604.0,4176.0,3.6287,280800.0,NEAR OCEAN
20356,20356,-122.23,38.33,31.0,3440.0,574.0,1538.0,537.0,5.5368,325900.0,NEAR BAY
11064,11064,-115.58,33.88,21.0,1161.0,282.0,724.0,186.0,3.1827,71700.0,INLAND
10531,10531,-118.29,33.98,30.0,1162.0,318.0,1207.0,289.0,1.223,100000.0,<1H OCEAN
5991,5991,-118.03,34.06,24.0,2469.0,731.0,3818.0,712.0,2.5445,151400.0,<1H OCEAN
17239,17239,-118.23,34.18,43.0,1708.0,280.0,768.0,276.0,6.207,457400.0,<1H OCEAN
2581,2581,-118.07,34.06,34.0,2873.0,718.0,2758.0,699.0,2.5985,168600.0,<1H OCEAN
18911,18911,-117.46,33.93,16.0,4112.0,880.0,2821.0,857.0,3.0122,114700.0,INLAND
11999,11999,-122.21,37.78,46.0,2239.0,508.0,1390.0,569.0,2.7352,137300.0,NEAR BAY
8385,8385,-119.7,34.43,39.0,1486.0,467.0,758.0,409.0,2.6875,320600.0,<1H OCEAN
10674,10674,-117.95,33.99,24.0,1219.0,177.0,610.0,185.0,6.7978,325000.0,<1H OCEAN
9447,9447,-119.45,35.15,33.0,5050.0,964.0,2293.0,919.0,3.1592,75400.0,INLAND
2104,2104,-118.54,34.17,34.0,2458.0,433.0,1034.0,373.0,5.6738,443600.0,<1H OCEAN
19952,19952,-119.19,34.2,18.0,3620.0,,3171.0,779.0,3.3409,220500.0,NEAR OCEAN
17799,17799,-118.13,33.93,19.0,1793.0,447.0,1222.0,452.0,2.6862,195800.0,<1H OCEAN
3764,3764,-121.39,38.51,19.0,1808.0,375.0,758.0,320.0,2.0062,92000.0,INLAND
4234,4234,-118.14,33.88,41.0,1531.0,343.0,1119.0,341.0,4.3646,161400.0,<1H OCEAN
4994,4994,-119.19,34.26,16.0,5018.0,853.0,2524.0,830.0,5.1752,218000.0,NEAR OCEAN
5057,5057,-117.85,33.87,15.0,5078.0,806.0,2569.0,759.0,5.6549,301900.0,<1H OCEAN
4434,4434,-119.83,36.77,23.0,2168.0,503.0,1190.0,425.0,2.625,71600.0,INLAND
11676,11676,-116.54,33.79,18.0,9374.0,1780.0,1678.0,919.0,3.9737,235600.0,INLAND
717,717,-121.92,37.96,14.0,5332.0,884.0,2093.0,839.0,5.2798,237400.0,INLAND
3816,3816,-121.88,37.44,23.0,1310.0,267.0,910.0,261.0,5.3994,237900.0,<1H OCEAN
6773,6773,-121.94,37.75,17.0,2559.0,370.0,1238.0,377.0,6.2781,269800.0,<1H OCEAN
11186,11186,-117.8,33.81,14.0,1206.0,142.0,572.0,149.0,8.847,388700.0,<1H OCEAN
10738,10738,-116.96,33.75,35.0,3269.0,757.0,2328.0,705.0,2.5898,76300.0,INLAND
14671,14671,-121.13,38.47,16.0,2574.0,441.0,1041.0,428.0,3.6645,203400.0,INLAND
9813,9813,-117.47,33.94,34.0,2086.0,417.0,1501.0,395.0,3.2311,105600.0,INLAND
20081,20081,-117.2,33.7,23.0,6323.0,1196.0,1984.0,1124.0,2.3276,92400.0,<1H OCEAN
9288,9288,-118.21,33.96,39.0,2265.0,628.0,2323.0,599.0,2.1522,155300.0,<1H OCEAN
6811,6811,-121.04,37.3,6.0,2657.0,486.0,1409.0,392.0,3.3824,115500.0,INLAND
3893,3893,-119.02,35.34,38.0,1463.0,294.0,692.0,295.0,2.3125,65800.0,INLAND
9359,9359,-120.65,35.27,15.0,2365.0,538.0,1446.0,490.0,2.5129,225900.0,NEAR OCEAN
15129,15129,-117.07,32.8,31.0,2550.0,395.0,1017.0,405.0,5.1488,181000.0,<1H OCEAN
10655,10655,-118.17,33.85,39.0,2247.0,526.0,1670.0,525.0,3.07,173000.0,<1H OCEAN
3700,3700,-121.8,37.99,16.0,3077.0,465.0,1575.0,446.0,5.5,179500.0,INLAND
7374,7374,-118.2,33.99,33.0,1134.0,375.0,1615.0,354.0,2.1468,141700.0,<1H OCEAN
6314,6314,-118.14,34.01,42.0,1007.0,277.0,1060.0,268.0,3.0179,153700.0,<1H OCEAN
12816,12816,-122.46,37.63,22.0,6728.0,1382.0,3783.0,1310.0,5.0479,280400.0,NEAR OCEAN
3645,3645,-118.03,33.77,21.0,3803.0,898.0,1511.0,829.0,3.0,221200.0,<1H OCEAN
192,192,-117.93,33.82,28.0,2444.0,555.0,1848.0,567.0,3.0179,198800.0,<1H OCEAN
13414,13414,-117.25,32.96,18.0,4773.0,743.0,1970.0,716.0,6.6199,406200.0,NEAR OCEAN
816,816,-121.85,37.36,15.0,3148.0,1116.0,3556.0,1037.0,3.0466,159600.0,<1H OCEAN
19879,19879,-118.04,33.74,26.0,2532.0,421.0,1274.0,441.0,5.3559,235800.0,<1H OCEAN
15810,15810,-118.15,33.84,37.0,1508.0,252.0,635.0,241.0,3.75,221300.0,<1H OCEAN
6160,6160,-122.41,37.73,33.0,2789.0,567.0,1682.0,552.0,3.8643,276200.0,NEAR BAY
15641,15641,-117.93,33.66,18.0,2043.0,250.0,702.0,246.0,9.6062,414700.0,<1H OCEAN
4390,4390,-120.44,34.64,8.0,787.0,126.0,446.0,133.0,4.6023,163400.0,NEAR OCEAN
11164,11164,-118.2,33.77,41.0,1158.0,396.0,1209.0,336.0,2.7813,129200.0,NEAR OCEAN
4927,4927,-118.38,34.24,38.0,125.0,42.0,63.0,29.0,1.3594,158300.0,<1H OCEAN
5552,5552,-118.19,33.99,37.0,2073.0,614.0,2544.0,598.0,2.9054,156300.0,<1H OCEAN
10799,10799,-121.49,38.57,51.0,1492.0,385.0,736.0,365.0,1.7155,108800.0,INLAND
18303,18303,-119.32,36.33,18.0,2603.0,478.0,1158.0,423.0,4.5938,150500.0,INLAND
238,238,-117.87,33.78,30.0,2022.0,522.0,1196.0,463.0,3.7454,186000.0,<1H OCEAN
12207,12207,-120.45,34.94,26.0,1058.0,232.0,891.0,243.0,3.6422,120600.0,<1H OCEAN
19919,19919,-118.27,33.93,36.0,1467.0,369.0,1247.0,347.0,1.8191,92700.0,<1H OCEAN
11169,11169,-119.03,35.37,42.0,2508.0,483.0,1035.0,442.0,2.6513,72300.0,INLAND
17151,17151,-118.21,34.14,44.0,1681.0,407.0,1105.0,387.0,3.2222,186500.0,<1H OCEAN
4236,4236,-118.12,33.81,36.0,2565.0,458.0,1155.0,443.0,4.6087,224600.0,<1H OCEAN
5618,5618,-122.23,38.12,49.0,2715.0,435.0,1006.0,429.0,4.2308,145800.0,NEAR BAY
17604,17604,-122.14,37.9,32.0,5738.0,746.0,2099.0,732.0,10.3224,500001.0,NEAR BAY
8640,8640,-116.86,33.02,17.0,401.0,68.0,251.0,69.0,4.6518,170200.0,<1H OCEAN
5097,5097,-118.45,34.15,10.0,1091.0,260.0,517.0,266.0,4.1727,332600.0,<1H OCEAN
14665,14665,-116.98,34.05,6.0,2290.0,312.0,957.0,274.0,7.2708,316700.0,INLAND
2242,2242,-118.33,33.69,41.0,2168.0,357.0,1171.0,374.0,4.7216,311900.0,NEAR OCEAN
17213,17213,-118.54,34.18,25.0,1938.0,457.0,1280.0,425.0,3.9632,240300.0,<1H OCEAN
3552,3552,-122.3,37.92,32.0,3943.0,605.0,1524.0,614.0,6.0677,321600.0,NEAR BAY
19586,19586,-117.24,33.2,25.0,1631.0,415.0,1045.0,386.0,2.4505,147500.0,<1H OCEAN
8328,8328,-118.15,33.76,36.0,2916.0,785.0,1183.0,749.0,3.5985,500001.0,NEAR OCEAN
5628,5628,-122.08,37.69,42.0,1414.0,274.0,629.0,244.0,3.3478,184900.0,NEAR BAY
10602,10602,-117.87,33.87,7.0,2663.0,642.0,1367.0,677.0,4.6563,162400.0,<1H OCEAN
4507,4507,-122.16,37.45,37.0,2926.0,874.0,1363.0,815.0,4.5987,356000.0,NEAR BAY
19035,19035,-118.31,33.96,47.0,1586.0,322.0,1077.0,339.0,4.4861,140400.0,<1H OCEAN
12174,12174,-118.15,33.89,30.0,4426.0,995.0,4196.0,921.0,3.274,148300.0,<1H OCEAN
14453,14453,-122.7,38.33,26.0,1584.0,295.0,846.0,295.0,3.375,156300.0,<1H OCEAN
16530,16530,-122.09,37.7,33.0,4413.0,1107.0,2239.0,1051.0,2.9861,208200.0,NEAR BAY
15093,15093,-118.61,34.59,5.0,4028.0,896.0,2062.0,826.0,4.0579,167100.0,INLAND
19131,19131,-122.08,37.64,36.0,1116.0,199.0,662.0,226.0,5.7309,177900.0,NEAR BAY
2294,2294,-117.89,33.91,33.0,1264.0,224.0,527.0,227.0,3.7321,216500.0,<1H OCEAN
11803,11803,-117.71,33.61,26.0,2280.0,550.0,669.0,502.0,2.3438,72300.0,<1H OCEAN
20489,20489,-118.32,34.04,39.0,1294.0,330.0,1140.0,313.0,2.2554,165000.0,<1H OCEAN
19024,19024,-117.14,32.7,32.0,1280.0,353.0,1335.0,330.0,1.6023,77300.0,NEAR OCEAN
14318,14318,-117.27,34.08,38.0,1093.0,256.0,856.0,212.0,1.4279,73000.0,INLAND
17558,17558,-120.47,34.7,24.0,2387.0,385.0,1051.0,382.0,4.4595,152700.0,NEAR OCEAN
8690,8690,-118.5,34.03,52.0,1506.0,208.0,547.0,186.0,7.8705,500001.0,<1H OCEAN
7081,7081,-122.08,37.6,10.0,3046.0,678.0,2056.0,628.0,3.9022,191700.0,NEAR BAY
4733,4733,-117.96,34.06,34.0,2226.0,381.0,1464.0,365.0,4.4102,183200.0,<1H OCEAN
8912,8912,-121.54,36.7,12.0,6758.0,1241.0,3918.0,1100.0,3.525,201700.0,<1H OCEAN
13045,13045,-122.27,37.77,23.0,5679.0,1270.0,2690.0,1151.0,4.7695,291700.0,NEAR BAY
17161,17161,-122.18,40.02,30.0,1952.0,397.0,961.0,333.0,2.25,68200.0,INLAND
19809,19809,-117.94,34.08,35.0,2393.0,417.0,1336.0,418.0,4.87,187700.0,<1H OCEAN
11281,11281,-118.37,34.09,31.0,6348.0,1827.0,2559.0,1755.0,3.2818,225000.0,<1H OCEAN
14955,14955,-122.01,37.97,34.0,3259.0,498.0,1250.0,478.0,5.3794,206200.0,NEAR BAY
19811,19811,-121.94,38.41,15.0,1263.0,211.0,665.0,208.0,4.5,260900.0,INLAND
16980,16980,-121.31,38.62,31.0,3114.0,430.0,1121.0,456.0,6.244,240000.0,INLAND
19723,19723,-118.12,33.81,37.0,1798.0,331.0,860.0,340.0,4.2143,228500.0,<1H OCEAN
11510,11510,-120.44,37.29,18.0,1260.0,268.0,576.0,263.0,1.7222,101500.0,INLAND
5520,5520,-117.1,32.83,16.0,1049.0,154.0,467.0,160.0,6.2047,248100.0,<1H OCEAN
11821,11821,-122.02,37.36,24.0,1709.0,437.0,892.0,408.0,4.9671,335200.0,<1H OCEAN
2700,2700,-117.52,33.83,22.0,2397.0,400.0,1347.0,403.0,4.46,189800.0,INLAND
1700,1700,-117.61,34.04,8.0,4116.0,766.0,1785.0,745.0,3.1672,150200.0,INLAND
13596,13596,-118.37,34.09,38.0,4408.0,1295.0,1690.0,1229.0,3.0156,300000.0,<1H OCEAN
6968,6968,-117.45,34.1,6.0,5571.0,1316.0,4048.0,1154.0,2.0308,91100.0,INLAND
19231,19231,-117.61,34.02,8.0,63.0,9.0,25.0,7.0,7.7197,275000.0,INLAND
16322,16322,-118.14,33.95,36.0,1942.0,355.0,891.0,348.0,3.6635,282100.0,<1H OCEAN
6219,6219,-118.15,34.19,38.0,1750.0,411.0,1398.0,409.0,2.3967,163100.0,<1H OCEAN
17538,17538,-117.35,33.16,22.0,1331.0,305.0,580.0,193.0,3.975,500001.0,NEAR OCEAN
86,86,-122.27,37.81,40.0,880.0,451.0,582.0,380.0,0.977,118800.0,NEAR BAY
18737,18737,-121.92,37.33,52.0,2125.0,382.0,930.0,387.0,5.2831,299500.0,<1H OCEAN
18716,18716,-122.28,37.52,27.0,2958.0,655.0,1285.0,577.0,4.0801,397800.0,NEAR OCEAN
15346,15346,-122.35,37.53,27.0,2169.0,305.0,905.0,319.0,7.7743,453100.0,NEAR OCEAN
136,136,-119.05,36.06,23.0,2344.0,407.0,1184.0,406.0,3.1625,70600.0,INLAND
6972,6972,-122.16,37.86,36.0,3359.0,493.0,1298.0,483.0,8.1586,404300.0,NEAR BAY
11087,11087,-118.56,34.06,24.0,2332.0,349.0,761.0,325.0,7.3031,500001.0,<1H OCEAN
15721,15721,-124.16,40.8,52.0,1703.0,500.0,952.0,435.0,1.1386,74100.0,NEAR OCEAN
1200,1200,-119.81,36.92,14.0,4795.0,710.0,2047.0,640.0,4.665,121300.0,INLAND
6121,6121,-117.54,33.76,5.0,5846.0,1035.0,3258.0,1001.0,4.7965,160800.0,<1H OCEAN
15748,15748,-118.46,34.22,31.0,2057.0,601.0,2397.0,579.0,2.871,184400.0,<1H OCEAN
12127,12127,-122.74,38.42,42.0,2050.0,434.0,1073.0,416.0,2.375,141000.0,<1H OCEAN
18181,18181,-122.17,37.75,47.0,998.0,211.0,597.0,185.0,3.1587,100400.0,NEAR BAY
14125,14125,-117.21,33.19,21.0,3765.0,612.0,1722.0,593.0,4.8152,218500.0,<1H OCEAN
13622,13622,-118.32,33.87,28.0,3763.0,762.0,1967.0,724.0,5.3244,271900.0,<1H OCEAN
6296,6296,-120.73,37.38,23.0,1451.0,292.0,1052.0,265.0,2.8698,72900.0,INLAND
3927,3927,-118.11,34.07,46.0,1130.0,229.0,698.0,209.0,5.2719,244400.0,<1H OCEAN
14387,14387,-117.24,32.79,17.0,1149.0,266.0,403.0,228.0,4.1652,241700.0,NEAR OCEAN
19451,19451,-118.24,34.12,34.0,80.0,26.0,125.0,35.0,0.8907,154200.0,<1H OCEAN
3606,3606,-117.17,34.03,33.0,4583.0,648.0,1760.0,638.0,6.3308,230600.0,INLAND
2330,2330,-118.3,34.06,23.0,2512.0,1203.0,3720.0,1118.0,1.7896,322200.0,<1H OCEAN
11707,11707,-118.39,34.15,29.0,917.0,181.0,379.0,183.0,3.4612,425000.0,<1H OCEAN
2187,2187,-119.5,36.62,34.0,1440.0,267.0,1018.0,265.0,2.2206,63400.0,INLAND
195,195,-122.02,37.94,23.0,3516.0,661.0,1465.0,623.0,4.2569,213100.0,NEAR BAY
12356,12356,-122.12,37.65,26.0,162.0,27.0,86.0,25.0,2.375,137500.0,NEAR BAY
15954,15954,-117.07,33.72,16.0,4928.0,960.0,2132.0,853.0,2.7983,112500.0,INLAND
14638,14638,-117.68,33.6,19.0,3913.0,460.0,1646.0,454.0,7.2147,303900.0,<1H OCEAN
2668,2668,-120.08,34.59,24.0,1874.0,319.0,820.0,315.0,5.1909,390200.0,NEAR OCEAN
16625,16625,-117.71,34.03,11.0,3467.0,749.0,2163.0,676.0,3.4267,164400.0,INLAND
15195,15195,-121.97,37.97,24.0,1330.0,183.0,656.0,205.0,5.0092,244100.0,INLAND
2761,2761,-119.19,34.25,12.0,232.0,37.0,79.0,35.0,4.1667,214600.0,NEAR OCEAN
2032,2032,-119.3,36.3,14.0,3023.0,469.0,1523.0,492.0,5.3602,118600.0,INLAND
17028,17028,-118.43,33.96,16.0,14891.0,3984.0,6270.0,3595.0,5.1064,283200.0,<1H OCEAN
5103,5103,-122.73,38.43,15.0,3265.0,690.0,1629.0,629.0,3.7132,167600.0,<1H OCEAN
13652,13652,-117.02,32.81,26.0,1998.0,301.0,874.0,305.0,5.4544,180900.0,<1H OCEAN
1637,1637,-120.41,34.86,15.0,978.0,187.0,407.0,182.0,4.375,158000.0,<1H OCEAN
8312,8312,-122.36,40.56,20.0,3592.0,868.0,1865.0,781.0,2.0258,64800.0,INLAND
11173,11173,-122.31,40.47,26.0,2723.0,551.0,1326.0,547.0,2.3594,66000.0,INLAND
19186,19186,-122.46,37.78,52.0,3429.0,773.0,1584.0,696.0,3.7887,500001.0,NEAR BAY
3074,3074,-122.17,37.74,46.0,1026.0,226.0,749.0,225.0,3.0298,107600.0,NEAR BAY
7296,7296,-117.91,33.83,47.0,504.0,113.0,375.0,109.0,3.6607,160600.0,<1H OCEAN
3278,3278,-118.48,35.14,4.0,8417.0,1657.0,4631.0,1468.0,3.6949,115800.0,INLAND
8003,8003,-119.23,34.17,18.0,6171.0,1490.0,2164.0,1210.0,3.6875,500001.0,NEAR OCEAN
17470,17470,-120.63,35.13,16.0,2680.0,704.0,975.0,619.0,1.7878,55000.0,<1H OCEAN
8326,8326,-117.69,34.07,35.0,3222.0,559.0,1970.0,550.0,3.7083,131000.0,INLAND
13516,13516,-118.61,35.08,6.0,3660.0,646.0,1243.0,482.0,3.4911,137200.0,INLAND
7352,7352,-120.44,34.94,29.0,1877.0,516.0,1634.0,492.0,1.6875,122700.0,<1H OCEAN
13450,13450,-120.39,38.0,33.0,2177.0,404.0,891.0,383.0,3.212,105200.0,INLAND
10751,10751,-118.36,33.89,27.0,2837.0,684.0,2141.0,648.0,3.1325,215000.0,<1H OCEAN
7829,7829,-116.75,32.82,17.0,3348.0,481.0,1222.0,443.0,6.6361,308600.0,<1H OCEAN
16446,16446,-117.58,34.09,27.0,754.0,200.0,746.0,185.0,1.9531,100800.0,INLAND
7697,7697,-122.12,37.69,30.0,1197.0,269.0,695.0,279.0,3.4375,157800.0,NEAR BAY
14427,14427,-122.9,39.09,15.0,2483.0,544.0,835.0,380.0,1.9141,143200.0,INLAND
5668,5668,-121.36,38.69,13.0,6850.0,1400.0,4251.0,1421.0,3.6989,93300.0,INLAND
17618,17618,-124.16,40.78,46.0,1975.0,346.0,791.0,349.0,3.8,81800.0,NEAR OCEAN
10659,10659,-119.04,35.42,47.0,1691.0,402.0,913.0,358.0,1.8403,54700.0,INLAND
17063,17063,-121.53,39.52,30.0,1030.0,161.0,448.0,159.0,2.4821,73800.0,INLAND
8933,8933,-117.86,33.75,31.0,1761.0,515.0,1810.0,468.0,1.9309,173400.0,<1H OCEAN
5307,5307,-118.24,33.98,37.0,1196.0,364.0,1622.0,327.0,2.125,108900.0,<1H OCEAN
